url_filter_id,title_key,hint_title,learn_more_url,lane,section,section_ui,severity_default,seo_tier,section_weight,archetype_num,archetype,owner,volume_sensitivity,base_size,notes_flag
,aria progressbar must have an accessible name,ARIA progressbar must have an accessible name,https://dequeuniversity.com/rules/axe/4.4/aria-progressbar-name,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,aria toggle fields have an accessible name,ARIA toggle fields have an accessible name,https://dequeuniversity.com/rules/axe/4.4/aria-toggle-field-name,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,aria tooltip must have an accessible name,ARIA tooltip must have an accessible name,https://dequeuniversity.com/rules/axe/4.4/aria-tooltip-name,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,aria treeitem must have an accessible name,ARIA treeitem must have an accessible name,https://dequeuniversity.com/rules/axe/4.4/aria-treeitem-name,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,"all <th> elements and elements with role=""columnheader"" or role=""rowheader"" must have data cells they describe","All <th> elements and elements with role=""columnheader"" or role=""rowheader"" must have data cells they describe",https://dequeuniversity.com/rules/axe/4.4/th-has-data-cells,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,all cells in a <table> element that use the headers attribute must only refer to other cells of that same <table>,All cells in a <table> element that use the headers attribute must only refer to other cells of that same <table>,https://dequeuniversity.com/rules/axe/4.4/td-headers-attr,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,all text elements must have sufficient contrast between text in the foreground and background colors behind it in accordance with wcag 2 aaa contrast ratio thresholds.,All text elements must have sufficient contrast between text in the foreground and background colors behind it in accordance with WCAG 2 AAA contrast ratio thresholds.,https://dequeuniversity.com/rules/axe/4.4/color-contrast-enhanced,Accessibility,Accessibility,Accessibility,High,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,autocomplete attribute must be used correctly,Autocomplete attribute must be used correctly,https://dequeuniversity.com/rules/axe/4.4/autocomplete-valid,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,"bold, italic text and font-size are not used to style <p> elements as a heading","Bold, italic text and font-size are not used to style <p> elements as a heading",https://dequeuniversity.com/rules/axe/4.4/p-as-heading,Accessibility,Accessibility,Accessibility,High,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,css media queries are not used to lock display orientation,CSS Media queries are not used to lock display orientation,https://dequeuniversity.com/rules/axe/4.4/css-orientation-lock,Accessibility,Accessibility,Accessibility,High,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,data or header cells should not be used to give caption to a data table,Data or header cells should not be used to give caption to a data table,https://dequeuniversity.com/rules/axe/4.4/table-fake-caption,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,documents must contain a title element to aid in navigation,Documents must contain a title element to aid in navigation,https://dequeuniversity.com/rules/axe/4.4/document-title,Accessibility,Accessibility,Accessibility,High,,,4,Content & metadata authoring,Content / SEO copy,Banded (hard),S,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,"elements containing role=""img"" have an alternative text","Elements containing role=""img"" have an alternative text",https://dequeuniversity.com/rules/axe/4.4/role-img-alt,Accessibility,Accessibility,Accessibility,High,,,4,Content & metadata authoring,Content / SEO copy,Banded (hard),S,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,elements should not have tabindex greater than zero,Elements should not have tabindex greater than zero,https://dequeuniversity.com/rules/axe/4.4/tabindex,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,ensures <frame> and <iframe> elements with focusable content do not have tabindex=-1,Ensures  <frame> and <iframe> elements with focusable content do not have tabindex=-1,https://dequeuniversity.com/rules/axe/4.4/frame-focusable-content,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,"ensures role=""text"" is used on elements with no focusable descendants","Ensures role=""text"" is used on elements with no focusable descendants",https://dequeuniversity.com/rules/axe/4.4/aria-text,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,form <input> elements should have a visible label,Form <input> elements should have a visible label,https://dequeuniversity.com/rules/axe/4.4/label-title-only,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,frames must have a unique title attribute,Frames must have a unique title attribute,https://dequeuniversity.com/rules/axe/4.4/frame-title-unique,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,frames must have title attribute,Frames must have title attribute,https://dequeuniversity.com/rules/axe/4.4/frame-title,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,id attribute value must be unique,ID attribute value must be unique,https://dequeuniversity.com/rules/axe/4.4/duplicate-id-active,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,inline text spacing must be adjustable with custom stylesheets,Inline text spacing must be adjustable with custom stylesheets,https://dequeuniversity.com/rules/axe/4.4/avoid-inline-spacing,Accessibility,Accessibility,Accessibility,High,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,label and name from content mismatch,Label and name from content mismatch,https://dequeuniversity.com/rules/axe/4.4/label-content-name-mismatch,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,links must be distinguished from surrounding text in a way that does not rely on color,Links must be distinguished from surrounding text in a way that does not rely on color,https://dequeuniversity.com/rules/axe/4.4/link-in-text-block,Accessibility,Accessibility,Accessibility,High,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,links must have discernible text,Links must have discernible text,https://dequeuniversity.com/rules/axe/4.4/link-name,Accessibility,Accessibility,Accessibility,High,,,4,Content & metadata authoring,Content / SEO copy,Banded (hard),S,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,nested interactive controls are not announced by screen readers,Nested interactive controls are not announced by screen readers,https://dequeuniversity.com/rules/axe/4.4/nested-interactive,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,page must have means to bypass repeated blocks,Page must have means to bypass repeated blocks,https://dequeuniversity.com/rules/axe/4.4/bypass,Accessibility,Accessibility,Accessibility,High,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,svg images and graphics require accessible text,SVG images and graphics require accessible text,https://dequeuniversity.com/rules/axe/4.4/svg-img-alt,Accessibility,Accessibility,Accessibility,High,,,4,Content & metadata authoring,Content / SEO copy,Banded (hard),S,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,text elements must have sufficient color contrast against the background,Text elements must have sufficient color contrast against the background,https://dequeuniversity.com/rules/axe/4.4/color-contrast,Accessibility,Accessibility,Accessibility,High,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,use aria-roledescription on elements with a semantic role,Use aria-roledescription on elements with a semantic role,https://dequeuniversity.com/rules/axe/4.4/aria-roledescription,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,accesskey attribute value must be unique,accesskey attribute value must be unique,https://dequeuniversity.com/rules/axe/4.4/accesskeys,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,aria-hidden elements do not contain focusable elements,aria-hidden elements do not contain focusable elements,https://dequeuniversity.com/rules/axe/4.4/aria-hidden-focus,Accessibility,Accessibility,Accessibility,High,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,lang attribute must have a valid value,lang attribute must have a valid value,https://dequeuniversity.com/rules/axe/4.4/valid-lang,Accessibility,Accessibility,Accessibility,High,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,<html> elements with lang and xml:lang must have the same base language,<html> elements with lang and xml:lang must have the same base language,https://dequeuniversity.com/rules/axe/4.4/html-xml-lang-mismatch,Accessibility,Accessibility,Accessibility,Medium,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,all page content must be contained by landmarks,All page content must be contained by landmarks,https://dequeuniversity.com/rules/axe/4.4/region,Accessibility,Accessibility,Accessibility,Medium,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,audio must have controls that provide users with the ability to stop automatically played audio after three seconds,Audio must have controls that provide users with the ability to stop automatically played audio after three seconds,https://dequeuniversity.com/rules/axe/4.4/no-autoplay-audio,Accessibility,Accessibility,Accessibility,Medium,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,banner landmark must not be contained in another landmark,Banner landmark must not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.4/landmark-banner-is-top-level,Accessibility,Accessibility,Accessibility,Medium,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,complementary landmarks and/or asides are top level,Complementary landmarks and/or asides are top level,https://dequeuniversity.com/rules/axe/4.4/landmark-complementary-is-top-level,Accessibility,Accessibility,Accessibility,Medium,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,contentinfo landmark must not be contained in another landmark,Contentinfo landmark must not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.4/landmark-contentinfo-is-top-level,Accessibility,Accessibility,Accessibility,Medium,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,ensure that scrollable region has keyboard access,Ensure that scrollable region has keyboard access,https://dequeuniversity.com/rules/axe/4.4/scrollable-region-focusable,Accessibility,Accessibility,Accessibility,Medium,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,ensures the document has at most one main landmark,Ensures the document has at most one main landmark,https://dequeuniversity.com/rules/axe/4.4/landmark-no-duplicate-main,Accessibility,Accessibility,Accessibility,Medium,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,form fields do not have duplicate labels,Form fields do not have duplicate labels,https://dequeuniversity.com/rules/axe/4.4/form-field-multiple-labels,Accessibility,Accessibility,Accessibility,Medium,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,heading levels should only increase by one,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.4/heading-order,Accessibility,Accessibility,Accessibility,Medium,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,landmarks must have a unique role or role/label/title (i.e. accessible name) combination,Landmarks must have a unique role or role/label/title (i.e. accessible name) combination,https://dequeuniversity.com/rules/axe/4.4/landmark-unique,Accessibility,Accessibility,Accessibility,Medium,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,main landmark must not be contained in another landmark,Main landmark must not be contained in another landmark,https://dequeuniversity.com/rules/axe/4.4/landmark-main-is-top-level,Accessibility,Accessibility,Accessibility,Medium,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,page must contain a level-one heading,Page must contain a level-one heading,https://dequeuniversity.com/rules/axe/4.4/page-has-heading-one,Accessibility,Accessibility,Accessibility,Medium,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,page must have one main landmark,Page must have one main landmark,https://dequeuniversity.com/rules/axe/4.4/landmark-one-main,Accessibility,Accessibility,Accessibility,Medium,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,page must not have more than one banner landmark,Page must not have more than one banner landmark,https://dequeuniversity.com/rules/axe/4.4/landmark-no-duplicate-banner,Accessibility,Accessibility,Accessibility,Medium,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,page must not have more than one contentinfo landmark,Page must not have more than one contentinfo landmark,https://dequeuniversity.com/rules/axe/4.4/landmark-no-duplicate-contentinfo,Accessibility,Accessibility,Accessibility,Medium,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,the skip-link target should exist and be focusable,The skip-link target should exist and be focusable,https://dequeuniversity.com/rules/axe/4.4/skip-link,Accessibility,Accessibility,Accessibility,Medium,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,aria role must be appropriate for the element,ARIA role must be appropriate for the element,https://dequeuniversity.com/rules/axe/4.4/aria-allowed-role,Accessibility,Accessibility,Accessibility,Low,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,elements in the focus order need a role appropriate for interactive content,Elements in the focus order need a role appropriate for interactive content,https://dequeuniversity.com/rules/axe/4.4/focus-order-semantics,Accessibility,Accessibility,Accessibility,Low,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,elements whose role is none or presentation must not conflict with other roles,Elements whose role is none or presentation must not conflict with other roles,https://dequeuniversity.com/rules/axe/4.4/presentation-role-conflict,Accessibility,Accessibility,Accessibility,Low,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,ensure that links with the same accessible name serve a similar purpose,Ensure that links with the same accessible name serve a similar purpose,https://dequeuniversity.com/rules/axe/4.4/identical-links-same-purpose,Accessibility,Accessibility,Accessibility,Low,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,ensures table headers have discernible text,Ensures table headers have discernible text,https://dequeuniversity.com/rules/axe/4.4/empty-table-header,Accessibility,Accessibility,Accessibility,Low,,,4,Content & metadata authoring,Content / SEO copy,Banded (hard),S,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,headings must not be empty,Headings must not be empty,https://dequeuniversity.com/rules/axe/4.4/empty-heading,Accessibility,Accessibility,Accessibility,Low,,,4,Content & metadata authoring,Content / SEO copy,Banded (hard),S,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,hidden content on the page cannot be analyzed,Hidden content on the page cannot be analyzed,https://dequeuniversity.com/rules/axe/4.4/hidden-content,Accessibility,Accessibility,Accessibility,Low,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,id attribute values must be unique,ID attribute values must be unique,https://dequeuniversity.com/rules/axe/4.4/duplicate-id,Accessibility,Accessibility,Accessibility,Low,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,server-side image maps must not be used,Server-side image maps must not be used,https://dequeuniversity.com/rules/axe/4.4/server-side-image-map,Accessibility,Accessibility,Accessibility,Low,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,text of buttons and links should not be repeated in the image alternative,Text of buttons and links should not be repeated in the image alternative,https://dequeuniversity.com/rules/axe/4.4/image-redundant-alt,Accessibility,Accessibility,Accessibility,Low,,,4,Content & metadata authoring,Content / SEO copy,Banded (hard),S,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,the <caption> element should not contain the same text as the summary attribute,The <caption> element should not contain the same text as the summary attribute,https://dequeuniversity.com/rules/axe/4.4/table-duplicate-name,Accessibility,Accessibility,Accessibility,Low,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,timed refresh must not exist (no exception),Timed refresh must not exist (No Exception),https://dequeuniversity.com/rules/axe/4.4/meta-refresh-no-exceptions,Accessibility,Accessibility,Accessibility,Low,,,5,Per-instance code / markup fix,Developer,Banded (soft),M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
,users should be able to zoom and scale the text up to 500%,Users should be able to zoom and scale the text up to 500%,https://dequeuniversity.com/rules/axe/4.4/meta-viewport-large,Accessibility,Accessibility,Accessibility,Low,,,2,Template / theme edit,Developer,Flat,M,a11y lane (excluded from Skill 1 SEO triage); archetype indicative for a separate accessibility workstream
